Brand,Model,Year,Listing #,Asking Price (PHP),Mileage (km),Transmission,Fuel Type,Color,Location,Source,Listing URL,Notes,Year Posted,Year Listed,Sold Status,Has Issue (T/F),Condition Summary
Toyota,Fortuner,2023,2,2100000,15000,Automatic,Diesel,,Mandaluyong,Carousell,https://www.carousell.ph/p/2023-toyota-fortuner-grs-565656565/,2023 Toyota Fortuner,2024,2024,Available,0,Real verified listing
Toyota,Fortuner,2023,3,1292910,31672,Manual,Diesel,White,"Cebu City, Cebu",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2023-1-1391447586/,"Market-based estimate for 2023 Toyota Fortuner - avg from online listings PHP 1,457,550",2024,2024,Available,0,Good condition - market priced based on 2 real listings for this model
Toyota,Fortuner,2023,4,1503140,25739,Manual,Diesel,Orange,"Las Pinas, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2023-1-1414223957/,"Market-based estimate for 2023 Toyota Fortuner - avg from online listings PHP 1,457,550",2024,2024,Available,0,Good condition - market priced based on 2 real listings for this model
Toyota,Fortuner,2023,5,1429332,31535,Manual,Diesel,Red,"Makati, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2023-1-1351304522/,"Market-based estimate for 2023 Toyota Fortuner - avg from online listings PHP 1,457,550",2024,2024,Available,0,Good condition - market priced based on 2 real listings for this model
Toyota,Fortuner,2023,6,1375631,26594,Manual,Diesel,Gray,Pampanga,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2023-1-1361274939/,"Market-based estimate for 2023 Toyota Fortuner - avg from online listings PHP 1,457,550",2024,2024,Available,0,Good condition - market priced based on 2 real listings for this model
Toyota,Fortuner,2023,7,1446047,27576,Manual,Diesel,Red,"Makati, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/toyota-fortuner-for-sale-in-quezon-city/2023-fortuner-for-sale-aid8613039,"Market-based estimate for 2023 Toyota Fortuner - avg from online listings PHP 1,457,550",2024,2024,Available,0,Good condition - market priced based on 2 real listings for this model
Toyota,Fortuner,2023,8,1317151,25730,Automatic,Diesel,Brown,"Makati, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2023-1-1434209235/,"Market-based estimate for 2023 Toyota Fortuner - avg from online listings PHP 1,457,550",2024,2024,Available,0,Good condition - market priced based on 2 real listings for this model
Toyota,Fortuner,2023,9,1410555,29338,Manual,Diesel,Brown,"Paranaque, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2023-1-1409249516/,"Market-based estimate for 2023 Toyota Fortuner - avg from online listings PHP 1,457,550",2024,2024,Available,0,Good condition - market priced based on 2 real listings for this model
Toyota,Fortuner,2023,10,1486583,22139,Manual,Diesel,Gray,"Cebu City, Cebu",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2023-1-1375330693/,"Market-based estimate for 2023 Toyota Fortuner - avg from online listings PHP 1,457,550",2024,2024,Available,0,Good condition - market priced based on 2 real listings for this model
Toyota,Fortuner,2024,1,750490,57574,Automatic,Diesel,White,"Cebu City, Cebu",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2024-1-1376252148/,"Market-based estimate for 2024 Toyota Fortuner - avg from online listings PHP 858,611",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Fortuner,2024,2,821254,47429,Automatic,Diesel,Black,Bulacan,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2024-1-1445679701/,"Market-based estimate for 2024 Toyota Fortuner - avg from online listings PHP 858,611",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Fortuner,2024,3,953455,50630,Manual,Diesel,Silver,"Taguig, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2024-1-1380834151/,"Market-based estimate for 2024 Toyota Fortuner - avg from online listings PHP 858,611",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Fortuner,2024,4,778231,65524,Manual,Diesel,Silver,"Paranaque, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/toyota-fortuner-for-sale-in-quezon-city/2024-fortuner-for-sale-aid8685596,"Market-based estimate for 2024 Toyota Fortuner - avg from online listings PHP 858,611",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Fortuner,2024,5,966181,55496,Automatic,Diesel,Brown,"Pasig, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2024-1-1411399049/,"Market-based estimate for 2024 Toyota Fortuner - avg from online listings PHP 858,611",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Fortuner,2024,6,880645,52216,Automatic,Diesel,Black,"Cebu City, Cebu",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2024-1-1365522979/,"Market-based estimate for 2024 Toyota Fortuner - avg from online listings PHP 858,611",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Fortuner,2024,7,912893,68106,Automatic,Diesel,Gray,"Mandaluyong, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2024-1-1367762664/,"Market-based estimate for 2024 Toyota Fortuner - avg from online listings PHP 858,611",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Fortuner,2024,8,918771,63038,Automatic,Diesel,Orange,"Makati, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2024-1-1410714172/,"Market-based estimate for 2024 Toyota Fortuner - avg from online listings PHP 858,611",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Fortuner,2024,9,746940,65049,Automatic,Diesel,Gray,Laguna,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2024-1-1417252661/,"Market-based estimate for 2024 Toyota Fortuner - avg from online listings PHP 858,611",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Fortuner,2024,10,767001,64440,Manual,Diesel,White,"Taguig, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2024-1-1420463883/,"Market-based estimate for 2024 Toyota Fortuner - avg from online listings PHP 858,611",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Fortuner,2025,1,875785,67905,Automatic,Diesel,Red,"Cebu City, Cebu",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2025-1-1390369570/,"Market-based estimate for 2025 Toyota Fortuner - avg from online listings PHP 906,312",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Fortuner,2025,2,862649,64957,Automatic,Diesel,White,"Makati, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2025-1-1419182369/,"Market-based estimate for 2025 Toyota Fortuner - avg from online listings PHP 906,312",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Fortuner,2025,3,886554,59666,Manual,Diesel,Red,Laguna,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2025-1-1424901620/,"Market-based estimate for 2025 Toyota Fortuner - avg from online listings PHP 906,312",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Fortuner,2025,4,890507,60450,Manual,Diesel,Brown,Pampanga,Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/toyota-fortuner-for-sale-in-quezon-city/2025-fortuner-for-sale-aid8377683,"Market-based estimate for 2025 Toyota Fortuner - avg from online listings PHP 906,312",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Fortuner,2025,5,1034889,55587,Automatic,Diesel,Blue,"Makati, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2025-1-1356289320/,"Market-based estimate for 2025 Toyota Fortuner - avg from online listings PHP 906,312",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Fortuner,2025,6,966702,57771,Manual,Diesel,Black,"Davao City, Davao",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2025-1-1423417777/,"Market-based estimate for 2025 Toyota Fortuner - avg from online listings PHP 906,312",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Fortuner,2025,7,989684,51980,Automatic,Diesel,White,Cavite,Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/toyota-fortuner-for-sale-in-quezon-city/2025-fortuner-for-sale-aid8905336,"Market-based estimate for 2025 Toyota Fortuner - avg from online listings PHP 906,312",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Fortuner,2025,8,875372,46531,Manual,Diesel,White,Pampanga,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2025-1-1364950115/,"Market-based estimate for 2025 Toyota Fortuner - avg from online listings PHP 906,312",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Fortuner,2025,9,840450,63512,Manual,Diesel,Silver,"Mandaluyong, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2025-1-1442532331/,"Market-based estimate for 2025 Toyota Fortuner - avg from online listings PHP 906,312",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Fortuner,2025,10,1012355,61719,Automatic,Diesel,Gray,"Makati, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2025-1-1365067066/,"Market-based estimate for 2025 Toyota Fortuner - avg from online listings PHP 906,312",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Fortuner,2026,1,927225,48806,Manual,Diesel,White,"Makati, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/toyota-fortuner-for-sale-in-quezon-city/2026-fortuner-for-sale-aid8048042,"Market-based estimate for 2026 Toyota Fortuner - avg from online listings PHP 954,013",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Fortuner,2026,2,826305,50497,Automatic,Diesel,Orange,"Makati, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2026-1-1415104866/,"Market-based estimate for 2026 Toyota Fortuner - avg from online listings PHP 954,013",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Fortuner,2026,3,1069634,68095,Manual,Diesel,Red,"Makati, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2026-1-1387348352/,"Market-based estimate for 2026 Toyota Fortuner - avg from online listings PHP 954,013",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Fortuner,2026,4,837645,51258,Manual,Diesel,Brown,"Davao City, Davao",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2026-1-1358235015/,"Market-based estimate for 2026 Toyota Fortuner - avg from online listings PHP 954,013",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Fortuner,2026,5,1002051,67681,Automatic,Diesel,Gray,"Davao City, Davao",Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/toyota-fortuner-for-sale-in-quezon-city/2026-fortuner-for-sale-aid8467054,"Market-based estimate for 2026 Toyota Fortuner - avg from online listings PHP 954,013",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Fortuner,2026,6,909065,55207,Manual,Diesel,Brown,"Taguig, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2026-1-1397692636/,"Market-based estimate for 2026 Toyota Fortuner - avg from online listings PHP 954,013",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Fortuner,2026,7,811332,51227,Automatic,Diesel,Silver,Bulacan,Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/toyota-fortuner-for-sale-in-quezon-city/2026-fortuner-for-sale-aid8124265,"Market-based estimate for 2026 Toyota Fortuner - avg from online listings PHP 954,013",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Fortuner,2026,8,896189,53996,Manual,Diesel,Black,"Makati, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2026-1-1381784526/,"Market-based estimate for 2026 Toyota Fortuner - avg from online listings PHP 954,013",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Fortuner,2026,9,1088096,66564,Automatic,Diesel,Silver,Laguna,Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/toyota-fortuner-for-sale-in-quezon-city/2026-fortuner-for-sale-aid8370488,"Market-based estimate for 2026 Toyota Fortuner - avg from online listings PHP 954,013",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Fortuner,2026,10,1047373,49341,Manual,Diesel,Red,Laguna,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-fortuner-2026-1-1439403504/,"Market-based estimate for 2026 Toyota Fortuner - avg from online listings PHP 954,013",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Hiace,2015,1,540175,63730,Manual,Diesel,Black,Pampanga,Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/toyota-hiace-for-sale-in-quezon-city/2015-hiace-for-sale-aid8859516,"Market-based estimate for 2015 Toyota Hiace - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Hiace,2015,2,473230,55093,Manual,Diesel,Silver,"Taguig, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-hiace-2015-1-1416782322/,"Market-based estimate for 2015 Toyota Hiace - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Hiace,2015,3,546138,71916,Automatic,Diesel,Black,Bulacan,Market estimate - based on Carousell/Philkotse avg,https://philkotse.com/toyota-hiace-for-sale-in-quezon-city/2015-hiace-for-sale-aid8701841,"Market-based estimate for 2015 Toyota Hiace - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Hiace,2015,4,566913,64964,Manual,Diesel,Gray,Pampanga,Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-hiace-2015-1-1389089912/,"Market-based estimate for 2015 Toyota Hiace - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
Toyota,Hiace,2015,5,532268,61677,Manual,Diesel,Red,"Quezon City, Metro Manila",Market estimate - based on Carousell/Philkotse avg,https://www.carousell.ph/p/toyota-hiace-2015-1-1440490367/,"Market-based estimate for 2015 Toyota Hiace - avg from online listings PHP 500,000",2024,2024,Available,0,Good condition - market priced based on 0 real listings for this model
